comment_id,date,video_title,country_inferred,group,phase,language,text,english_translation,vader_compound,sentiment_3class,likes
yt_000158,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,India,Oil-Dependent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,6
yt_000159,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,India,Oil-Dependent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,2
yt_000160,2026-02-16,Oil Prices SURGE - What It Means For You,India,Oil-Dependent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,4
yt_000161,2026-02-16,بحران تنگه هرمز — توضیح کامل,India,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,5
yt_000162,2026-02-16,Energy Crisis 2026: The Full Story,India,Oil-Dependent,BASELINE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,0
yt_000163,2026-02-16,Strait of Hormuz Crisis Explained,India,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,5
yt_000164,2026-02-16,How the Hormuz Blockade Affects India,India,Oil-Dependent,BASELINE,en,Renewable energy looking more important than ever. Silver lining to this crisis.,,-0.3983,negative,0
yt_000165,2026-02-16,Will Gas Prices Ever Come Down?,Philippines,Oil-Dependent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,5
yt_000166,2026-02-16,Strait of Hormuz Crisis Explained,Philippines,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,3
yt_000167,2026-02-16,بحران تنگه هرمز — توضیح کامل,Philippines,Oil-Dependent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,11
yt_000168,2026-02-16,بحران تنگه هرمز — توضیح کامل,Philippines,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,11
yt_000169,2026-02-16,How the Hormuz Blockade Affects USA,USA,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,1
yt_000170,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,36
yt_000171,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,173
yt_000172,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,0
yt_000173,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,8
yt_000174,2026-02-16,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,2
yt_000175,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Fuel lines everywhere. This is getting really scary.,,-0.5413,negative,4
yt_000176,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,0
yt_000177,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,0
yt_000178,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,1
yt_000179,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,13
yt_000180,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,0
yt_000181,2026-02-16,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,4
yt_000182,2026-02-16,Strait of Hormuz Crisis Explained,USA,Oil-Independent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,4
yt_000183,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,3
yt_000184,2026-02-16,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,9
yt_000185,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,0
yt_000186,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,2
yt_000187,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,100
yt_000188,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,1
yt_000189,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,65
yt_000190,2026-02-16,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,1
yt_000191,2026-02-16,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,83
yt_000192,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,0
yt_000193,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,2
yt_000194,2026-02-16,Energy Crisis 2026: The Full Story,USA,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,38
yt_000195,2026-02-16,Iran War Update: Day 1,USA,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,2
yt_000196,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,1
yt_000197,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,3
yt_000198,2026-02-16,Will Gas Prices Ever Come Down?,USA,Oil-Independent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,3
yt_000199,2026-02-16,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,1
yt_000200,2026-02-16,Iran War Update: Day 1,UK,Oil-Independent,BASELINE,en,What do you think about the tensions in the Gulf region?,,-0.4019,negative,16
yt_000201,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,UK,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,7
yt_000202,2026-02-16,Iran War Update: Day 1,UK,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,12
yt_000203,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,1
yt_000204,2026-02-16,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,11
yt_000205,2026-02-16,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,63
yt_000206,2026-02-16,Will Gas Prices Ever Come Down?,UK,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,0
yt_000207,2026-02-16,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,0
yt_000208,2026-02-16,How the Hormuz Blockade Affects UK,UK,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,0
yt_000209,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,7
yt_000210,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,3
yt_000211,2026-02-16,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,5
yt_000212,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,1
yt_000213,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,Canada,Oil-Independent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,9
yt_000214,2026-02-16,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,BASELINE,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,13
yt_000215,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,Canada,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,7
yt_000216,2026-02-16,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,71
yt_000217,2026-02-16,Iran War Update: Day 1,Canada,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,1
yt_000218,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,BASELINE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,2
yt_000219,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,2
yt_000220,2026-02-16,How the Hormuz Blockade Affects Canada,Canada,Oil-Independent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,2
yt_000221,2026-02-16,Oil Prices SURGE - What It Means For You,Canada,Oil-Independent,BASELINE,en,Reading about Iran nuclear talks. Fingers crossed.,,0.0,neutral,2
yt_000222,2026-02-16,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,38
yt_000223,2026-02-16,How the Hormuz Blockade Affects Canada,Canada,Oil-Independent,BASELINE,en,The Middle East situation bears watching but nothing dramatic yet.,,0.0,neutral,8
yt_000224,2026-02-16,How the Hormuz Blockade Affects Canada,Canada,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,18
yt_000225,2026-02-16,Oil Prices SURGE - What It Means For You,Canada,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,3
yt_000226,2026-02-16,Iran War Update: Day 1,Australia,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,1
yt_000227,2026-02-16,Will Gas Prices Ever Come Down?,Australia,Oil-Independent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,6
yt_000228,2026-02-16,How the Hormuz Blockade Affects Australia,Australia,Oil-Independent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,18
yt_000229,2026-02-16,Strait of Hormuz Crisis Explained,Australia,Oil-Independent,BASELINE,en,Weekend plans unaffected by any geopolitical drama so far.,,0.0,neutral,13
yt_000230,2026-02-16,Energy Crisis 2026: The Full Story,Australia,Oil-Independent,BASELINE,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,0
yt_000231,2026-02-16,بحران تنگه هرمز — توضیح کامل,Australia,Oil-Independent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,16
yt_000232,2026-02-16,Strait of Hormuz Crisis Explained,South Korea,Oil-Dependent,BASELINE,en,Interesting article about global energy supply chains.,,0.5859,positive,2
yt_000233,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,South Korea,Oil-Dependent,BASELINE,en,"Normal day, normal prices. Hope it stays that way.",,0.4404,positive,7
yt_000234,2026-02-16,Oil Prices SURGE - What It Means For You,South Korea,Oil-Dependent,BASELINE,en,Energy policy discussion - should we diversify more?,,0.2732,positive,41
yt_000235,2026-02-16,بحران تنگه هرمز — توضیح کامل,South Korea,Oil-Dependent,BASELINE,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,1
yt_000236,2026-02-16,Energy Crisis 2026: The Full Story,South Korea,Oil-Dependent,BASELINE,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,3
yt_000237,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,South Korea,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,3
yt_000238,2026-02-16,بحران انرژی ۲۰۲۶ — آخرین اخبار,South Korea,Oil-Dependent,BASELINE,en,Oil markets seem stable today despite the noise.,,0.296,positive,0
yt_000239,2026-02-16,بحران تنگه هرمز — توضیح کامل,South Korea,Oil-Dependent,BASELINE,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,3
yt_000240,2026-02-16,Oil Prices SURGE - What It Means For You,South Korea,Oil-Dependent,BASELINE,en,How dependent is our country on Hormuz oil imports?,,0.0,neutral,19
yt_000241,2026-02-16,Oil Prices SURGE - What It Means For You,South Korea,Oil-Dependent,BASELINE,en,Just filled up the car. Prices normal for now.,,0.0,neutral,15
yt_000242,2026-02-16,Strait of Hormuz Crisis Explained,South Korea,Oil-Dependent,BASELINE,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,23
yt_000243,2026-02-16,Will Gas Prices Ever Come Down?,South Korea,Oil-Dependent,BASELINE,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,1
yt_000244,2026-02-16,بحران تنگه هرمز — توضیح کامل,Iran,Conflict-Zone,BASELINE,fa,کشور ما چقدر به واردات نفت هرمز وابسته است؟,How dependent is our country on Hormuz oil imports?,0.0,neutral,24
yt_000245,2026-02-16,بحران تنگه هرمز — توضیح کامل,Iran,Conflict-Zone,BASELINE,fa,بازار نفت امروز باثبات به نظر میاد.,Oil market looks stable today.,0.296,positive,29
yt_000246,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Iran,Conflict-Zone,BASELINE,fa,مقاله جالبی درباره زنجیره تامین انرژی جهانی.,Interesting article about global energy supply chain.,0.5859,positive,9
yt_000247,2026-02-16,افزایش قیمت نفت — تاثیر بر زندگی مردم,Iran,Conflict-Zone,BASELINE,fa,بازار نفت امروز باثبات به نظر میاد.,Oil market looks stable today.,0.296,positive,14
yt_000248,2026-02-16,Will Gas Prices Ever Come Down?,Iran,Conflict-Zone,BASELINE,fa,بحث سیاست انرژی — آیا باید بیشتر متنوع کنیم؟,Energy policy discussion — should we diversify more?,0.2732,positive,1
yt_000249,2026-02-16,Oil Prices SURGE - What It Means For You,Iran,Conflict-Zone,BASELINE,fa,نظرتون درباره تنش‌های منطقه خلیج فارس چیه؟,What's your opinion on tensions in the Persian Gulf region?,-0.4019,negative,2
